movie_id,title,release_year,vote_count,vote_average,popularity,genres,rec_features,similarity_score
120,The Lord of the Rings: The Fellowship of the Ring,2001.0,8892.0,8.0,32.070725,"['Adventure', 'Fantasy', 'Action']","{'+castle+': 0.128, '+creator+': 0.156, '+destroy+': 0.106, '+dwarves+': 0.168, '+elves+': 0.161, '+evil+': 0.101, '+fall+': 0.088, '+fellowship+': 0.185, '+final+': 0.106, '+firework+': 0.165, '+form+': 0.113, '+hand+': 0.108, '+hobbit+': 0.179, '+inherit+': 0.129, '+leave+': 0.103, '+mirror+': 0.148, '+mountain+': 0.122, '+mt+': 0.189, '+orc+': 0.174, '+order+': 0.096, '+place+': 0.106, '+protect+': 0.106, '+ring+': 0.129, '+uncle+': 0.127, '+volcano+': 0.157, '+wizard+': 0.147, '+word+': 0.145, '2000_to_2010': 0.048, 'actorcateblanchett': 0.15, 'actorelijahwood': 0.15, 'actorianmckellen': 0.16, 'based+on+novel': 0.093, 'composerhowardshore': 0.14, 'death+of+a+friend': 0.155, 'directorpeterjackson': 0.167, 'earth+': 0.185, 'genreaction': 0.054, 'genreadventure': 0.064, 'genrefantasy': 0.075, 'middle': 0.185, 'mysterious+red': 0.189, 'producerbarriemosborne': 0.179, 'producerpeterjackson': 0.168, 'runtime_above_110': 0.046, 'screenplayfranwalsh': 0.174, 'screenplaypeterjackson': 0.172, 'screenplayphilippaboyens': 0.182, 'sword+and+sorcery': 0.158, 'tolkien': 0.185}",0.9999999999999999
121,The Lord of the Rings: The Two Towers,2002.0,7641.0,8.0,29.423537,"['Adventure', 'Fantasy', 'Action']","{'+destroy+': 0.116, '+elves+': 0.177, '+fellowship+': 0.203, '+hobbit+': 0.197, '+orc+': 0.191, '+ring+': 0.142, '+wizard+': 0.162, '2000_to_2010': 0.053, 'actorelijahwood': 0.165, 'actorianmckellen': 0.176, 'based+on+novel': 0.102, 'composerhowardshore': 0.154, 'directorpeterjackson': 0.183, 'earth+': 0.203, 'genreaction': 0.059, 'genreadventure': 0.071, 'genrefantasy': 0.082, 'middle': 0.203, 'producerbarriemosborne': 0.197, 'producerpeterjackson': 0.185, 'runtime_above_110': 0.051, 'screenplayfranwalsh': 0.191, 'screenplaypeterjackson': 0.189, 'screenplayphilippaboyens': 0.2, 'sword+and+sorcery': 0.174, 'tolkien': 0.203}",0.6313909251608475
122,The Lord of the Rings: The Return of the King,2003.0,8226.0,8.1,29.324358,"['Adventure', 'Fantasy', 'Action']","{'+elves+': 0.168, '+fellowship+': 0.193, '+orc+': 0.182, '+ring+': 0.134, '2000_to_2010': 0.05, 'actorelijahwood': 0.157, 'actorianmckellen': 0.167, 'based+on+novel': 0.097, 'composerhowardshore': 0.146, 'directorpeterjackson': 0.174, 'earth+': 0.193, 'genreaction': 0.056, 'genreadventure': 0.067, 'genrefantasy': 0.078, 'middle': 0.193, 'producerbarriemosborne': 0.187, 'producerpeterjackson': 0.176, 'runtime_above_110': 0.048, 'screenplayfranwalsh': 0.182, 'screenplaypeterjackson': 0.18, 'screenplayphilippaboyens': 0.19, 'sword+and+sorcery': 0.165, 'tolkien': 0.193}",0.5320031877570316
57158,The Hobbit: The Desolation of Smaug,2013.0,4633.0,7.6,20.644776,"['Adventure', 'Fantasy']","{'+dwarves+': 0.198, '+elves+': 0.189, '+hobbit+': 0.21, '+mountain+': 0.143, '+orc+': 0.204, '+ring+': 0.151, '+wizard+': 0.172, 'actorianmckellen': 0.188, 'composerhowardshore': 0.164, 'directorpeterjackson': 0.196, 'genreadventure': 0.075, 'genrefantasy': 0.088, 'producerpeterjackson': 0.198, 'runtime_above_110': 0.054, 'screenplayfranwalsh': 0.204, 'screenplaypeterjackson': 0.202, 'screenplayphilippaboyens': 0.213, 'sword+and+sorcery': 0.185}",0.4702928818124579
49051,The Hobbit: An Unexpected Journey,2012.0,8427.0,7.0,23.253089000000006,"['Adventure', 'Fantasy', 'Action']","{'+dwarves+': 0.153, '+elves+': 0.146, '+hobbit+': 0.162, '+mountain+': 0.11, '+orc+': 0.158, '+ring+': 0.117, '+wizard+': 0.133, 'actorianmckellen': 0.145, 'composerhowardshore': 0.127, 'directorpeterjackson': 0.151, 'earth+': 0.168, 'genreaction': 0.049, 'genreadventure': 0.058, 'genrefantasy': 0.068, 'middle': 0.168, 'producerpeterjackson': 0.153, 'runtime_above_110': 0.042, 'screenplayfranwalsh': 0.158, 'screenplaypeterjackson': 0.156, 'screenplayphilippaboyens': 0.165, 'tolkien': 0.168}",0.4363948371635941
122917,The Hobbit: The Battle of the Five Armies,2014.0,4884.0,7.1,31.718977,"['Action', 'Adventure', 'Fantasy']","{'+dwarves+': 0.17, '+elves+': 0.163, '+fall+': 0.088, '+hand+': 0.109, '+hobbit+': 0.181, '+mountain+': 0.123, '+orc+': 0.176, 'actorianmckellen': 0.162, 'composerhowardshore': 0.141, 'directorpeterjackson': 0.168, 'earth+': 0.187, 'genreaction': 0.054, 'genreadventure': 0.065, 'genrefantasy': 0.075, 'middle': 0.187, 'producerpeterjackson': 0.17, 'runtime_above_110': 0.047, 'sword+and+sorcery': 0.16, 'tolkien': 0.187}",0.39859284047551535
123,The Lord of the Rings,1978.0,187.0,6.1,7.914795,"['Fantasy', 'Drama', 'Animation', 'Adventure']","{'+destroy+': 0.134, '+dwarves+': 0.215, '+elves+': 0.206, '+fellowship+': 0.236, '+hobbit+': 0.228, '+ring+': 0.164, 'genreadventure': 0.082, 'genrefantasy': 0.095, 'runtime_above_110': 0.059}",0.2042068504462012
7980,The Lovely Bones,2009.0,1101.0,6.6,12.738789,"['Fantasy', 'Drama']","{'2000_to_2010': 0.046, 'directorpeterjackson': 0.159, 'genrefantasy': 0.071, 'producerpeterjackson': 0.161, 'runtime_above_110': 0.044, 'screenplayfranwalsh': 0.166, 'screenplaypeterjackson': 0.164, 'screenplayphilippaboyens': 0.174}",0.15195739765379074
1362,The Hobbit,1977.0,76.0,6.0,16.425867999999998,"['Adventure', 'Animation', 'Family']","{'+dwarves+': 0.172, '+elves+': 0.165, '+hobbit+': 0.183, '+orc+': 0.178, '+wizard+': 0.15, 'genreadventure': 0.066}",0.1454845694987513
10779,The Frighteners,1996.0,413.0,6.7,12.09096,"['Horror', 'Comedy']","{'+fall+': 0.098, 'directorpeterjackson': 0.187, 'producerpeterjackson': 0.189, 'runtime_above_110': 0.052, 'screenplayfranwalsh': 0.195, 'screenplaypeterjackson': 0.193}",0.14100591190562456
